species,gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster
Tree shrew,EIF3H,1.61E-142,0.49310091,0.548,0.479,4.99E-138,T cells
Tree shrew,VNN2,3.03E-142,-0.336249548,0.004,0.102,9.37E-138,T cells
Tree shrew,CNTLN,3.78E-142,-0.291262935,0.007,0.108,1.17E-137,T cells
Tree shrew,ENSA,3.96E-142,0.552459493,0.32,0.233,1.22E-137,T cells
Tree shrew,MYO10,4.69E-142,-0.396670414,0.02,0.139,1.45E-137,T cells
Tree shrew,SPATC1L,4.86E-142,-0.53530768,0.051,0.198,1.50E-137,T cells
Tree shrew,RCBTB2,7.51E-142,-0.380038905,0.035,0.167,2.32E-137,T cells
Tree shrew,CLEC7A,7.73E-142,-0.505571562,0.01,0.118,2.39E-137,T cells
Tree shrew,SLC25A39,2.79E-141,-0.507220304,0.236,0.441,8.63E-137,T cells
Tree shrew,PARD3B,3.58E-141,-0.280141808,0.008,0.111,1.11E-136,T cells
Tree shrew,TUSC3,3.71E-141,-0.284104755,0.013,0.119,1.15E-136,T cells
Tree shrew,DYSF,4.93E-141,-0.516452514,0.012,0.122,1.53E-136,T cells
Tree shrew,FAM162A,5.20E-141,-0.429087093,0.12,0.295,1.61E-136,T cells
Tree shrew,ZNFX1-AS-1,1.66E-140,0.56424948,0.221,0.123,5.15E-136,T cells
Tree shrew,TXNDC5,2.06E-140,-0.453109556,0.051,0.195,6.36E-136,T cells
Tree shrew,C1ORF115,2.58E-140,-0.903184605,0.311,0.522,7.98E-136,T cells
Tree shrew,EHD3,3.52E-140,-1.140036191,0.102,0.255,1.09E-135,T cells
Tree shrew,SH3BP1,4.79E-140,0.347960363,0.125,0.028,1.48E-135,T cells
Tree shrew,L1RE1li118,6.30E-140,-0.442795444,0.024,0.146,1.95E-135,T cells
Tree shrew,RBFOX1,9.97E-140,-0.382540598,0.006,0.104,3.08E-135,T cells
Tree shrew,ZNF770,1.26E-139,-0.435160423,0.044,0.183,3.88E-135,T cells
Tree shrew,FAUli1,1.51E-139,0.355731943,0.94,0.902,4.67E-135,T cells
Tree shrew,PKD2,2.31E-139,-0.352486301,0.025,0.145,7.14E-135,T cells
Tree shrew,HSD17B4,9.92E-139,-0.427529912,0.121,0.296,3.07E-134,T cells
Tree shrew,STARD3NL,1.28E-138,0.597491491,0.228,0.161,3.95E-134,T cells
Tree shrew,CP52B,2.97E-138,-0.298500767,0.056,0.193,9.20E-134,T cells
Tree shrew,SLC22A23li1,3.28E-138,-0.371912151,0.008,0.108,1.01E-133,T cells
Tree shrew,RPL6li116,4.35E-138,-0.313176917,0.013,0.118,1.35E-133,T cells
Tree shrew,NAPEPLD,5.63E-138,-0.330688787,0.036,0.166,1.74E-133,T cells
Tree shrew,MFSD1,1.12E-137,-0.393966398,0.063,0.212,3.46E-133,T cells
Tree shrew,CREB3L2,1.14E-137,-0.38826884,0.078,0.232,3.53E-133,T cells
Tree shrew,HDAC9,1.50E-137,-0.288095622,0.016,0.125,4.63E-133,T cells
Tree shrew,SNX10,1.70E-137,0.598983905,0.304,0.193,5.24E-133,T cells
Tree shrew,CISD1,3.10E-137,-0.445565018,0.171,0.358,9.59E-133,T cells
Tree shrew,NR1D2,3.69E-137,-0.491555474,0.137,0.316,1.14E-132,T cells
Tree shrew,SOBP,3.77E-137,-0.337808736,0.008,0.11,1.17E-132,T cells
Tree shrew,COPB1,5.99E-137,0.443156247,0.378,0.358,1.85E-132,T cells
Tree shrew,RPS8li1,7.08E-137,-0.503038187,0.032,0.157,2.19E-132,T cells
Tree shrew,NR2F6,7.17E-137,-0.3002008,0.021,0.133,2.22E-132,T cells
Tree shrew,CRABP1,1.00E-136,-0.630281531,0.045,0.183,3.10E-132,T cells
Tree shrew,SRPK2,1.56E-136,-0.681045168,0.233,0.427,4.82E-132,T cells
Tree shrew,HECA,1.84E-136,0.61004478,0.269,0.145,5.69E-132,T cells
Tree shrew,RETN,2.12E-136,-1.391674775,0.052,0.187,6.56E-132,T cells
Tree shrew,EMID1,2.88E-136,-0.46091403,0.012,0.119,8.90E-132,T cells
Tree shrew,MARCKS-AS-1,3.37E-136,-0.45222954,0.02,0.135,1.04E-131,T cells
Tree shrew,TRIM69,3.50E-136,0.542251664,0.249,0.102,1.08E-131,T cells
Tree shrew,COMMD10li1,5.49E-136,-0.377409504,0.113,0.279,1.70E-131,T cells
Tree shrew,CACHD1,7.66E-136,-0.268808684,0.007,0.103,2.37E-131,T cells
Tree shrew,LYN,8.34E-136,-0.536311031,0.071,0.226,2.58E-131,T cells
Tree shrew,TNRC18,9.60E-136,-0.357458155,0.074,0.225,2.97E-131,T cells
Tree shrew,CFL2,1.17E-135,-0.261894001,0.039,0.16,3.60E-131,T cells
Tree shrew,ANXA11,1.32E-135,-0.501213262,0.255,0.458,4.09E-131,T cells
Tree shrew,LSM14A,1.45E-135,0.515844792,0.333,0.254,4.48E-131,T cells
Tree shrew,SAMSN1-AS-1,1.95E-135,0.407757777,0.1,0.018,6.05E-131,T cells
Tree shrew,ZNF281,3.46E-135,0.615226009,0.224,0.129,1.07E-130,T cells
Tree shrew,FGGY,3.73E-135,-0.26510677,0.028,0.143,1.15E-130,T cells
Tree shrew,SLC25A5li8,4.04E-135,0.36250862,0.524,0.528,1.25E-130,T cells
Tree shrew,LMAN1,4.08E-135,-0.459012001,0.267,0.47,1.26E-130,T cells
Tree shrew,LORF2li210,5.11E-135,-0.363447358,0.007,0.104,1.58E-130,T cells
Tree shrew,AASS,5.35E-135,-0.259208461,0.015,0.117,1.66E-130,T cells
Tree shrew,PLEKHG1,1.56E-134,-0.371647367,0.006,0.103,4.82E-130,T cells
Tree shrew,ITPR2,2.06E-134,0.580788447,0.336,0.248,6.36E-130,T cells
Tree shrew,HNRNPUli1,2.11E-134,0.425002603,0.727,0.691,6.52E-130,T cells
Tree shrew,FHL1,2.24E-134,-0.509019293,0.04,0.174,6.92E-130,T cells
Tree shrew,MAP1LC3Bli1,2.25E-134,-0.408745973,0.251,0.45,6.95E-130,T cells
Tree shrew,DYNLT1,2.48E-134,0.549246692,0.27,0.164,7.67E-130,T cells
Tree shrew,TIE1,3.44E-134,-0.510821202,0.015,0.124,1.07E-129,T cells
Tree shrew,SLC7A8,4.20E-134,-0.277478151,0.009,0.108,1.30E-129,T cells
Tree shrew,SHROOM4,4.71E-134,-0.356898997,0.008,0.107,1.46E-129,T cells
Tree shrew,CACNB2,5.98E-134,-0.403991773,0.011,0.113,1.85E-129,T cells
Tree shrew,ADCK5,6.64E-134,-0.368222193,0.049,0.185,2.05E-129,T cells
Tree shrew,CCND3,7.11E-134,0.417444795,0.123,0.044,2.20E-129,T cells
Tree shrew,RAB15,8.14E-134,-0.275426702,0.02,0.127,2.52E-129,T cells
Tree shrew,SPTSSAli1,2.26E-133,-0.387375115,0.195,0.382,7.00E-129,T cells
Tree shrew,SETD2,2.40E-133,0.486398254,0.411,0.364,7.43E-129,T cells
Tree shrew,TRIM59,2.80E-133,0.559435417,0.265,0.17,8.67E-129,T cells
Tree shrew,SULF2,3.01E-133,-0.568073777,0.033,0.161,9.30E-129,T cells
Tree shrew,C1QTNF5,3.20E-133,-0.451931729,0.012,0.117,9.91E-129,T cells
Tree shrew,STAU1,3.59E-133,-0.422492744,0.19,0.378,1.11E-128,T cells
Tree shrew,FKBP2,3.78E-133,-0.450104407,0.156,0.339,1.17E-128,T cells
Tree shrew,ZYX,5.52E-133,-0.576437308,0.223,0.419,1.71E-128,T cells
Tree shrew,GCH1,5.94E-133,-0.267036659,0.014,0.117,1.84E-128,T cells
Tree shrew,USP45,6.10E-133,0.50968283,0.628,0.565,1.89E-128,T cells
Tree shrew,SLC49A4,6.99E-133,-0.284087086,0.07,0.206,2.16E-128,T cells
Tree shrew,IL2RA,8.13E-133,0.740784305,0.128,0.046,2.52E-128,T cells
Tree shrew,FLT4,9.46E-133,-0.525412163,0.015,0.124,2.92E-128,T cells
Tree shrew,JAM3,9.70E-133,-0.521230618,0.042,0.176,3.00E-128,T cells
Tree shrew,ZCCHC14,1.27E-132,-0.269461938,0.022,0.132,3.92E-128,T cells
Tree shrew,ABCA5,1.30E-132,-0.639032109,0.013,0.119,4.02E-128,T cells
Tree shrew,LAMC1,1.39E-132,-0.459851632,0.02,0.135,4.31E-128,T cells
Tree shrew,LINC-IGSF11-1,1.44E-132,-0.263032698,0.008,0.101,4.45E-128,T cells
Tree shrew,EPHB4,1.98E-132,-0.449530589,0.009,0.109,6.14E-128,T cells
Tree shrew,MAGI1,3.07E-132,-0.288578193,0.007,0.103,9.50E-128,T cells
Tree shrew,TMEM135,3.55E-132,-0.322981807,0.069,0.211,1.10E-127,T cells
Tree shrew,ARID5A,4.43E-132,0.54106248,0.204,0.103,1.37E-127,T cells
Tree shrew,MSRA,9.45E-132,-0.321498873,0.015,0.122,2.92E-127,T cells
Tree shrew,ADGRG6,1.07E-131,-0.330243956,0.007,0.101,3.31E-127,T cells
Tree shrew,TCEAL9,1.20E-131,-0.635136739,0.145,0.322,3.70E-127,T cells
Tree shrew,ATP6V0A1,1.28E-131,-0.260629127,0.017,0.123,3.97E-127,T cells
Tree shrew,SLC9A8,1.52E-131,-0.570025614,0.081,0.237,4.72E-127,T cells
Tree shrew,PROS1,2.47E-131,-0.430035047,0.017,0.127,7.65E-127,T cells
Tree shrew,PCDH12,3.07E-131,-0.425845176,0.007,0.103,9.49E-127,T cells
Tree shrew,SEMA4A,3.31E-131,0.465784115,0.151,0.049,1.02E-126,T cells
Tree shrew,TM4SF18,3.58E-131,-0.475832817,0.008,0.107,1.11E-126,T cells
Tree shrew,MPPED2,3.59E-131,-0.278107863,0.017,0.125,1.11E-126,T cells
Tree shrew,LINC-ZBTB20-5,3.96E-131,-0.263980651,0.021,0.129,1.22E-126,T cells
Tree shrew,GSTM1,4.23E-131,-0.346941202,0.062,0.202,1.31E-126,T cells
Tree shrew,NFIB-AS-2,4.78E-131,-0.321572465,0.013,0.112,1.48E-126,T cells
Tree shrew,PILRB,5.41E-131,0.448321277,0.102,0.023,1.67E-126,T cells
Tree shrew,SPATS2L,6.87E-131,-0.471509152,0.105,0.27,2.13E-126,T cells
Tree shrew,FASN,7.79E-131,-0.469173582,0.09,0.247,2.41E-126,T cells
Tree shrew,MYL10,9.59E-131,-0.29217728,0.007,0.102,2.96E-126,T cells
Tree shrew,STC2,1.45E-130,-0.615459075,0.013,0.118,4.50E-126,T cells
Tree shrew,STXBP1,1.49E-130,-0.315172093,0.021,0.132,4.62E-126,T cells
Tree shrew,KIAA0930,1.80E-130,-0.406957435,0.089,0.243,5.56E-126,T cells
Tree shrew,MCTP2,1.86E-130,0.644515124,0.203,0.075,5.76E-126,T cells
Tree shrew,EPC1,1.93E-130,0.537197206,0.334,0.257,5.98E-126,T cells
Tree shrew,NTNG2,2.53E-130,-0.378609431,0.035,0.159,7.83E-126,T cells
Tree shrew,MLF2,3.91E-130,-0.427639641,0.217,0.409,1.21E-125,T cells
Tree shrew,FAM171A1,7.76E-130,-0.445655199,0.01,0.11,2.40E-125,T cells
Tree shrew,LINC-MS4A15-4,8.34E-130,0.439334063,0.131,0.034,2.58E-125,T cells
Tree shrew,SSX2IP,9.37E-130,-0.314975041,0.034,0.157,2.90E-125,T cells
Tree shrew,SMARCA2,9.74E-130,-0.6708999,0.405,0.569,3.01E-125,T cells
Tree shrew,RILPL1,1.03E-129,-0.269923308,0.012,0.112,3.19E-125,T cells
Tree shrew,ETV4,2.09E-129,-0.337358047,0.021,0.13,6.48E-125,T cells
Tree shrew,AGFG1,2.26E-129,0.523423299,0.349,0.272,7.00E-125,T cells
Tree shrew,ATXN1,2.53E-129,0.475560851,0.243,0.192,7.84E-125,T cells
Tree shrew,PTPN13,2.54E-129,-0.258929047,0.012,0.11,7.87E-125,T cells
Tree shrew,DYNC1LI2,2.79E-129,-0.402816872,0.141,0.313,8.62E-125,T cells
Tree shrew,GPD1,4.41E-129,-0.656493118,0.26,0.448,1.37E-124,T cells
Tree shrew,WDR1,4.43E-129,0.502617684,0.287,0.211,1.37E-124,T cells
Tree shrew,ERGIC1,4.46E-129,-0.266209895,0.036,0.158,1.38E-124,T cells
Tree shrew,LIMS2,5.10E-129,-0.443571189,0.013,0.116,1.58E-124,T cells
Tree shrew,LRIF1,5.19E-129,0.57579716,0.216,0.117,1.61E-124,T cells
Tree shrew,MNDAli1,5.44E-129,0.643809401,0.449,0.298,1.68E-124,T cells
Tree shrew,MAMU-DRA,5.63E-129,-2.020303259,0.198,0.346,1.74E-124,T cells
Tree shrew,NMI,5.73E-129,0.55631853,0.376,0.266,1.77E-124,T cells
Tree shrew,PTBP3li1,6.04E-129,0.540521352,0.429,0.317,1.87E-124,T cells
Tree shrew,BAZ1B,6.79E-129,0.41756303,0.364,0.345,2.10E-124,T cells
Tree shrew,PCSK1N,6.87E-129,-0.62652825,0.037,0.163,2.12E-124,T cells
Tree shrew,DOCK7,8.73E-129,-0.285695899,0.019,0.126,2.70E-124,T cells
Tree shrew,ENDOD1,9.18E-129,-0.404409939,0.06,0.201,2.84E-124,T cells
Tree shrew,ISCU,9.53E-129,-0.620905326,0.484,0.647,2.95E-124,T cells
Tree shrew,PTGR1,1.11E-128,-0.329423854,0.03,0.148,3.42E-124,T cells
Tree shrew,DMXL1,1.13E-128,-0.337586846,0.134,0.297,3.50E-124,T cells
Tree shrew,SLC25A23,1.33E-128,-0.253382868,0.02,0.125,4.12E-124,T cells
Tree shrew,PGM2L1,1.91E-128,0.437131973,0.131,0.038,5.90E-124,T cells
Tree shrew,TTC7B,2.13E-128,-0.28477049,0.044,0.172,6.60E-124,T cells
Tree shrew,H1-3,3.11E-128,0.506367923,0.165,0.118,9.63E-124,T cells
Tree shrew,STX3,3.21E-128,-0.391689563,0.01,0.11,9.92E-124,T cells
Tree shrew,TP53INP2,3.69E-128,-0.650010057,0.247,0.441,1.14E-123,T cells
Tree shrew,DTNB,4.98E-128,-0.263881428,0.04,0.159,1.54E-123,T cells
Tree shrew,HLA-B,6.77E-128,0.56193864,0.471,0.288,2.09E-123,T cells
Tree shrew,TGFBR1,7.84E-128,0.533969561,0.188,0.114,2.43E-123,T cells
Tree shrew,SENP7,9.35E-128,0.492908368,0.271,0.22,2.89E-123,T cells
Tree shrew,RPS4Xli10,1.35E-127,0.339601131,0.971,0.926,4.18E-123,T cells
Tree shrew,SLC39A1,1.87E-127,-0.399105387,0.062,0.204,5.77E-123,T cells
Tree shrew,HIBADH,1.97E-127,-0.369332964,0.072,0.218,6.11E-123,T cells
Tree shrew,HACD3,2.46E-127,-0.342974453,0.093,0.246,7.62E-123,T cells
Tree shrew,HNRNPLL,2.51E-127,0.517607137,0.241,0.176,7.76E-123,T cells
Tree shrew,NXPE3li2,3.11E-127,0.440729086,0.137,0.048,9.63E-123,T cells
Tree shrew,ZEB2,5.07E-127,-0.329173779,0.159,0.325,1.57E-122,T cells
Tree shrew,LAMP2,6.61E-127,-0.507212612,0.145,0.32,2.05E-122,T cells
Tree shrew,CDA,8.46E-127,-0.455615847,0.01,0.108,2.62E-122,T cells
Tree shrew,ZNF184li1,9.55E-127,0.480040216,0.169,0.104,2.95E-122,T cells
Tree shrew,MRC1,9.92E-127,-0.890118885,0.015,0.117,3.07E-122,T cells
Tree shrew,AMOTL1,1.10E-126,-0.308769055,0.017,0.124,3.41E-122,T cells
Tree shrew,IL18R1,1.34E-126,0.378926068,0.136,0.036,4.14E-122,T cells
Tree shrew,SON,1.35E-126,0.427304227,0.763,0.704,4.17E-122,T cells
Tree shrew,CD276,2.12E-126,-0.269718531,0.03,0.14,6.56E-122,T cells
Tree shrew,MSL3,2.26E-126,-0.410534815,0.126,0.292,6.98E-122,T cells
Tree shrew,ATP6V0B,2.65E-126,-0.419866979,0.267,0.462,8.20E-122,T cells
Tree shrew,BTF3li8,3.55E-126,0.398566863,0.735,0.686,1.10E-121,T cells
Tree shrew,GALC,4.02E-126,0.48018344,0.139,0.06,1.24E-121,T cells
Tree shrew,FOSL2,4.17E-126,0.574390818,0.632,0.565,1.29E-121,T cells
Tree shrew,RFC1,4.58E-126,0.468761319,0.403,0.354,1.42E-121,T cells
Tree shrew,SCAF11li1,7.21E-126,0.412222995,0.545,0.523,2.23E-121,T cells
Tree shrew,PDE6H,8.28E-126,0.491521448,0.125,0.032,2.56E-121,T cells
Tree shrew,ATXN7,8.38E-126,0.526976415,0.248,0.177,2.59E-121,T cells
Tree shrew,PWWP2A,9.07E-126,0.522616019,0.259,0.186,2.80E-121,T cells
Tree shrew,IDH1,9.37E-126,-0.361677054,0.029,0.147,2.90E-121,T cells
Tree shrew,LIRE1li25,9.88E-126,-0.313966123,0.054,0.177,3.06E-121,T cells
Tree shrew,UBE2L3li12,1.14E-125,0.387687371,0.481,0.464,3.54E-121,T cells
Tree shrew,PDHA1li1,1.60E-125,-0.324702461,0.116,0.274,4.96E-121,T cells
Tree shrew,IRS1,1.93E-125,-0.267171055,0.023,0.131,5.98E-121,T cells
Tree shrew,HES2,2.45E-125,-0.468255482,0.008,0.103,7.57E-121,T cells
Tree shrew,ARL3li1,2.80E-125,-0.338457603,0.056,0.191,8.65E-121,T cells
Tree shrew,TTLL7,4.51E-125,-0.31875813,0.01,0.105,1.39E-120,T cells
Tree shrew,NR2F1,5.16E-125,-0.542187553,0.008,0.102,1.60E-120,T cells
Tree shrew,KIF16B,5.75E-125,-0.26514235,0.013,0.114,1.78E-120,T cells
Tree shrew,G3BP1,1.20E-124,0.391390525,0.375,0.361,3.73E-120,T cells
Tree shrew,ERP29,1.35E-124,-0.402694672,0.229,0.418,4.18E-120,T cells
Tree shrew,ATP5PO,1.98E-124,0.43959427,0.693,0.644,6.13E-120,T cells
Tree shrew,GHITM,5.91E-124,-0.558161809,0.315,0.506,1.83E-119,T cells
Tree shrew,PTPRE,6.86E-124,0.444224964,0.215,0.082,2.12E-119,T cells
Tree shrew,SEMA4D,7.08E-124,0.386891001,0.105,0.028,2.19E-119,T cells
Tree shrew,PPT1,9.56E-124,-0.460451563,0.076,0.223,2.96E-119,T cells
Tree shrew,EPN2,1.17E-123,-0.331725179,0.013,0.112,3.61E-119,T cells
Tree shrew,VAMP2,1.77E-123,-0.321877361,0.136,0.295,5.49E-119,T cells
Tree shrew,SNTB2,2.01E-123,0.579687899,0.323,0.208,6.22E-119,T cells
Tree shrew,SDC2,2.19E-123,-0.456393552,0.019,0.127,6.76E-119,T cells
Tree shrew,PDE12,2.27E-123,0.486469159,0.186,0.094,7.02E-119,T cells
Tree shrew,AKAP11,2.65E-123,-0.341914948,0.087,0.235,8.18E-119,T cells
Tree shrew,GRAMD1A,5.75E-123,0.535484244,0.27,0.192,1.78E-118,T cells
Tree shrew,MUS81,5.92E-123,0.417873322,0.162,0.061,1.83E-118,T cells
Tree shrew,SFT2D2,7.44E-123,-0.357755084,0.141,0.307,2.30E-118,T cells
Tree shrew,GRB2,8.75E-123,0.510969801,0.31,0.214,2.71E-118,T cells
Tree shrew,KLHL5,1.05E-122,-0.430619395,0.022,0.131,3.24E-118,T cells
Tree shrew,CD151,1.06E-122,-0.555533304,0.267,0.458,3.27E-118,T cells
Tree shrew,HSD17B12,1.13E-122,-0.326407257,0.091,0.239,3.49E-118,T cells
Tree shrew,STX7,1.39E-122,-0.385258665,0.079,0.223,4.31E-118,T cells
Tree shrew,LINC-HOXA1-1,1.45E-122,-0.284778023,0.048,0.171,4.48E-118,T cells
Tree shrew,TMEM30A,2.07E-122,-0.336583221,0.203,0.382,6.39E-118,T cells
Tree shrew,SNRPB,2.66E-122,0.409280314,0.359,0.334,8.23E-118,T cells
Tree shrew,NR3C1,3.00E-122,0.543464762,0.382,0.311,9.29E-118,T cells
Tree shrew,VPS26A,3.37E-122,-0.370206729,0.132,0.296,1.04E-117,T cells
Tree shrew,CBX4,4.14E-122,0.460840697,0.175,0.086,1.28E-117,T cells
Tree shrew,NSDHL,6.46E-122,-0.278254142,0.046,0.169,2.00E-117,T cells
Tree shrew,WLS,7.92E-122,-0.274287027,0.009,0.1,2.45E-117,T cells
Tree shrew,OST4,8.82E-122,-0.592384569,0.63,0.742,2.73E-117,T cells
Tree shrew,CPNE3,8.98E-122,-0.334719297,0.122,0.278,2.78E-117,T cells
Tree shrew,TCF25,1.16E-121,0.444357779,0.413,0.378,3.58E-117,T cells
Tree shrew,ARFGAP3,1.24E-121,-0.3006611,0.039,0.16,3.83E-117,T cells
Tree shrew,ABHD17B,1.38E-121,-0.421713978,0.151,0.322,4.27E-117,T cells
Tree shrew,TNFRSF10A,1.65E-121,-0.425177286,0.079,0.225,5.11E-117,T cells
Tree shrew,GPRC5B,2.20E-121,-0.424765351,0.009,0.102,6.80E-117,T cells
Tree shrew,OSBPL1A,3.14E-121,-0.517218623,0.05,0.181,9.73E-117,T cells
Tree shrew,HMBOX1,3.24E-121,-0.381761522,0.173,0.346,1.00E-116,T cells
Tree shrew,ARHGAP26,3.41E-121,0.594775755,0.341,0.181,1.05E-116,T cells
Tree shrew,ALDH5A1,3.66E-121,-0.307059317,0.062,0.194,1.13E-116,T cells
Tree shrew,INVS,3.74E-121,-0.266453722,0.055,0.179,1.16E-116,T cells
Tree shrew,HLA-DMA,4.01E-121,-0.690092501,0.062,0.199,1.24E-116,T cells
Tree shrew,LMF1,4.58E-121,-0.264096291,0.031,0.141,1.42E-116,T cells
Tree shrew,CYTH4,4.91E-121,0.423534984,0.151,0.046,1.52E-116,T cells
Tree shrew,TMEM170A,1.49E-120,0.483786351,0.349,0.288,4.60E-116,T cells
Tree shrew,CD14,2.70E-120,-0.736367482,0.025,0.137,8.36E-116,T cells
Tree shrew,ACSL4,3.14E-120,-0.741388921,0.29,0.48,9.71E-116,T cells
Tree shrew,PMVK,3.15E-120,-0.359111355,0.068,0.205,9.74E-116,T cells
Tree shrew,HLA-DPB1li1,4.30E-120,-1.534083654,0.085,0.224,1.33E-115,T cells
Tree shrew,CTSH,4.32E-120,-0.393784038,0.015,0.116,1.34E-115,T cells
Tree shrew,ZNF32li1,5.37E-120,-0.284500507,0.11,0.256,1.66E-115,T cells
Tree shrew,EMSY,1.18E-119,0.49133321,0.238,0.173,3.64E-115,T cells
Tree shrew,NASPli4,1.26E-119,0.469095032,0.212,0.158,3.89E-115,T cells
Tree shrew,LRMDA,1.64E-119,-0.489900498,0.025,0.135,5.09E-115,T cells
Tree shrew,TLE3,2.68E-119,0.564632352,0.216,0.099,8.30E-115,T cells
Tree shrew,MINDY2,2.89E-119,-0.495682967,0.174,0.349,8.95E-115,T cells
Tree shrew,ZNF428,3.04E-119,-0.323281597,0.079,0.217,9.39E-115,T cells
Tree shrew,DMTF1,3.16E-119,0.488987881,0.222,0.145,9.77E-115,T cells
Tree shrew,CTSA,4.37E-119,-0.419180096,0.125,0.286,1.35E-114,T cells
Tree shrew,RB1CC1,4.68E-119,-0.402381658,0.354,0.549,1.45E-114,T cells
Tree shrew,KRTCAP2,6.84E-119,-0.437138813,0.205,0.385,2.12E-114,T cells
Tree shrew,LCOR,9.61E-119,0.500742114,0.31,0.241,2.97E-114,T cells
Tree shrew,ATL3,1.05E-118,-0.37328842,0.167,0.337,3.26E-114,T cells
Tree shrew,ARL6IP5,1.06E-118,0.4744668,0.438,0.382,3.29E-114,T cells
Tree shrew,SIVA1,1.11E-118,0.270694042,0.266,0.319,3.44E-114,T cells
Tree shrew,PPIG,1.50E-118,0.380973202,0.399,0.392,4.64E-114,T cells
Tree shrew,EIF3D,1.64E-118,0.445721174,0.567,0.506,5.06E-114,T cells
Tree shrew,PPP1R12B,1.68E-118,-0.508156519,0.101,0.256,5.19E-114,T cells
Tree shrew,ARHGEF15,1.91E-118,-0.441902824,0.01,0.102,5.89E-114,T cells
Tree shrew,CDC5Lli1,2.12E-118,0.426627015,0.381,0.34,6.56E-114,T cells
Tree shrew,USF1,2.20E-118,-0.418160374,0.175,0.349,6.80E-114,T cells
Tree shrew,DCAF15,2.46E-118,0.394288728,0.124,0.039,7.61E-114,T cells
Tree shrew,GPX3,2.73E-118,-0.922344966,0.036,0.156,8.44E-114,T cells
Tree shrew,PRAF2,3.87E-118,-0.283281987,0.167,0.328,1.20E-113,T cells
Tree shrew,CRIP2,3.91E-118,-0.601794793,0.061,0.197,1.21E-113,T cells
Tree shrew,YWHAZ,4.69E-118,0.390624172,0.628,0.591,1.45E-113,T cells
Tree shrew,RGS2li1,4.87E-118,-0.708301295,0.135,0.299,1.51E-113,T cells
Tree shrew,FUCA2,5.26E-118,0.464388061,0.239,0.179,1.63E-113,T cells
Tree shrew,YTHDC1,1.20E-117,0.455417282,0.441,0.391,3.72E-113,T cells
Tree shrew,H2AC7li1,1.33E-117,0.52189998,0.228,0.171,4.10E-113,T cells
Tree shrew,PJA2,1.80E-117,-0.268205007,0.144,0.295,5.58E-113,T cells
Tree shrew,NPB,1.98E-117,-0.580318898,0.346,0.532,6.12E-113,T cells
Tree shrew,RPL22li1,2.72E-117,0.461911948,0.476,0.402,8.40E-113,T cells
Tree shrew,SLC7A2,2.98E-117,-0.347229216,0.016,0.113,9.21E-113,T cells
Tree shrew,HEBP1,3.46E-117,-0.404532287,0.042,0.164,1.07E-112,T cells
Tree shrew,TCEA1,3.69E-117,0.399396842,0.441,0.409,1.14E-112,T cells
Tree shrew,UBE2I,7.36E-117,0.431089707,0.372,0.316,2.28E-112,T cells
Tree shrew,FLI1,8.43E-117,0.523594686,0.224,0.099,2.61E-112,T cells
Tree shrew,BNIP3L,9.37E-117,-0.340799069,0.2,0.371,2.90E-112,T cells
Tree shrew,HP1BP3,1.22E-116,0.352330949,0.45,0.456,3.77E-112,T cells
Tree shrew,IKBIP,3.09E-116,-0.314526232,0.102,0.247,9.57E-112,T cells
Tree shrew,BCL6B,3.27E-116,-0.487668018,0.013,0.108,1.01E-111,T cells
Tree shrew,POSTN,3.69E-116,-0.905911127,0.048,0.173,1.14E-111,T cells
Tree shrew,B4GALT1,4.64E-116,-0.356945112,0.124,0.28,1.43E-111,T cells
Tree shrew,MCRIP2,4.88E-116,-0.315715444,0.109,0.255,1.51E-111,T cells
Tree shrew,RPS9,6.10E-116,0.475584372,0.259,0.204,1.89E-111,T cells
Tree shrew,S1PR1,6.33E-116,-0.966641687,0.142,0.268,1.96E-111,T cells
Tree shrew,LORF2li235,8.02E-116,-0.493300345,0.015,0.112,2.48E-111,T cells
Tree shrew,INTS6,8.14E-116,0.483723129,0.202,0.128,2.52E-111,T cells
Tree shrew,HADHA,1.32E-115,-0.455367181,0.175,0.349,4.08E-111,T cells
Tree shrew,EXTL3,1.36E-115,-0.33591085,0.078,0.216,4.22E-111,T cells
Tree shrew,TMEM131,1.42E-115,-0.324359147,0.268,0.45,4.39E-111,T cells
Tree shrew,PKD1,1.42E-115,-0.263314989,0.037,0.147,4.40E-111,T cells
Tree shrew,PGM2,1.48E-115,-0.325025987,0.111,0.261,4.57E-111,T cells
Tree shrew,DDX39B,1.79E-115,0.48897337,0.334,0.26,5.55E-111,T cells
Tree shrew,YWHAG,2.24E-115,-0.395990002,0.28,0.467,6.93E-111,T cells
Tree shrew,L1TD1li4,2.46E-115,0.594714567,0.141,0.078,7.61E-111,T cells
Tree shrew,LRRC28li1,2.50E-115,-0.260348836,0.024,0.127,7.72E-111,T cells
Tree shrew,HLA-DMB,2.52E-115,-0.799059045,0.057,0.183,7.81E-111,T cells
Tree shrew,NCF4,3.17E-115,0.368580415,0.19,0.072,9.80E-111,T cells
Tree shrew,HLTF,3.65E-115,-0.362461055,0.165,0.331,1.13E-110,T cells
Tree shrew,RPA2,7.95E-115,0.484507922,0.182,0.103,2.46E-110,T cells
Tree shrew,SPATS2,8.92E-115,-0.269406319,0.014,0.11,2.76E-110,T cells
