gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster
SNX10,2.75E-167,-0.302469356,0.129,0.234,8.50E-163,endothelial
CREBRF,9.55E-167,0.275731608,0.209,0.182,2.95E-162,endothelial
VAV3,1.44E-165,0.389481187,0.311,0.215,4.46E-161,endothelial
RPS10li3,1.87E-165,-0.319407377,0.927,0.928,5.77E-161,endothelial
DNAJB9,3.05E-165,0.317707575,0.259,0.212,9.45E-161,endothelial
GRAMD1A,3.79E-165,0.252793649,0.208,0.194,1.17E-160,endothelial
STK17A,8.52E-165,-0.569375084,0.111,0.209,2.63E-160,endothelial
POLR3GL,6.19E-164,0.276992235,0.156,0.123,1.92E-159,endothelial
HLA-DQB1,1.64E-162,-0.788476275,0.198,0.194,5.07E-158,endothelial
FAUli1,1.65E-162,-0.298296106,0.897,0.909,5.10E-158,endothelial
CASP3li1,1.83E-162,0.338786711,0.152,0.087,5.66E-158,endothelial
USP25,3.08E-162,0.323565005,0.207,0.15,9.53E-158,endothelial
RPL14li1,9.67E-162,-0.293385907,0.916,0.921,2.99E-157,endothelial
MFNG,1.28E-161,0.291665584,0.174,0.085,3.97E-157,endothelial
RAB4A,1.92E-161,0.266559174,0.108,0.068,5.93E-157,endothelial
PURA,2.08E-161,0.277087561,0.548,0.536,6.43E-157,endothelial
CASP8,2.86E-161,0.312749944,0.146,0.071,8.84E-157,endothelial
SOD2,3.20E-161,-0.38102494,0.337,0.47,9.91E-157,endothelial
PPP3CC,4.01E-161,0.259605949,0.11,0.073,1.24E-156,endothelial
FLI1,1.50E-160,0.303258363,0.17,0.083,4.65E-156,endothelial
ILK,4.07E-160,0.255965732,0.221,0.202,1.26E-155,endothelial
ELMO1,1.48E-158,0.305415365,0.149,0.085,4.57E-154,endothelial
CREM,2.73E-158,-0.368160577,0.406,0.54,8.45E-154,endothelial
TRIM27,3.56E-158,0.267257334,0.171,0.141,1.10E-153,endothelial
SYNPO,4.67E-158,0.283650515,0.107,0.047,1.44E-153,endothelial
PGM5,8.17E-158,0.382603057,0.225,0.139,2.53E-153,endothelial
SIK3,8.50E-158,0.281257387,0.169,0.13,2.63E-153,endothelial
NDUFS5li1,1.41E-157,-0.329102559,0.506,0.628,4.36E-153,endothelial
C6ORF141,5.87E-157,0.324197131,0.142,0.082,1.82E-152,endothelial
MAX,1.75E-156,0.303483871,0.215,0.172,5.42E-152,endothelial
RPL29li8,3.41E-156,-0.299371175,0.941,0.936,1.05E-151,endothelial
TNS1,7.12E-156,0.316166037,0.196,0.146,2.20E-151,endothelial
TENT2,1.93E-155,0.276183997,0.144,0.118,5.97E-151,endothelial
IER5,4.19E-155,0.33996777,0.216,0.127,1.30E-150,endothelial
CSK,5.81E-155,-0.264913772,0.107,0.2,1.80E-150,endothelial
MICOS10,1.15E-154,-0.331483522,0.486,0.605,3.57E-150,endothelial
SERPINB9li3,1.62E-154,-0.306607853,0.33,0.458,5.01E-150,endothelial
GABPA,7.98E-154,0.270413044,0.13,0.088,2.47E-149,endothelial
AVPR1A,9.26E-153,-0.405170068,0.056,0.134,2.86E-148,endothelial
NDUFB8,3.16E-152,-0.292947755,0.45,0.581,9.78E-148,endothelial
FURIN,3.26E-152,0.292577279,0.158,0.109,1.01E-147,endothelial
DIAPH1,2.10E-151,-0.341685565,0.089,0.18,6.51E-147,endothelial
JUNB,2.35E-151,0.25636492,0.588,0.6,7.26E-147,endothelial
ABLIM3,7.58E-151,0.278565321,0.104,0.05,2.35E-146,endothelial
PLEKHA1,1.46E-150,0.317565943,0.182,0.105,4.51E-146,endothelial
TBC1D20,4.07E-150,0.266600009,0.181,0.15,1.26E-145,endothelial
CFHli2,5.07E-150,-0.818919692,0.077,0.151,1.57E-145,endothelial
LINC-FOXG1-9,2.39E-149,0.417590941,0.118,0.055,7.40E-145,endothelial
IKBKB,2.44E-149,0.269801331,0.125,0.079,7.55E-145,endothelial
MED13L,2.59E-149,0.271785462,0.313,0.279,8.00E-145,endothelial
MCUBli1,4.88E-149,0.310079993,0.198,0.107,1.51E-144,endothelial
PRDM1,8.53E-149,-0.605259986,0.082,0.134,2.64E-144,endothelial
UVRAG,1.72E-148,0.299275308,0.175,0.13,5.31E-144,endothelial
TUBA1Ali3,2.25E-148,0.290630933,0.296,0.264,6.96E-144,endothelial
CYP2D17,3.24E-148,0.284088056,0.124,0.079,1.00E-143,endothelial
STK40,8.66E-148,0.256136392,0.161,0.131,2.68E-143,endothelial
CAVIN3,4.11E-147,0.312452635,0.358,0.317,1.27E-142,endothelial
RPL6li41,6.74E-147,0.389037985,0.541,0.501,2.08E-142,endothelial
SAT1,7.13E-147,-0.765340309,0.673,0.746,2.20E-142,endothelial
TNFRSF23,4.12E-146,0.273164571,0.16,0.115,1.28E-141,endothelial
RB1,1.74E-145,-0.321595091,0.286,0.409,5.38E-141,endothelial
MCM6,2.52E-145,0.283437576,0.16,0.081,7.80E-141,endothelial
GVINP1li1,4.71E-145,0.293704196,0.248,0.148,1.46E-140,endothelial
COMMD6li1,3.29E-144,0.318947401,0.103,0.048,1.02E-139,endothelial
BHLHE40,1.04E-143,-0.30875308,0.263,0.382,3.21E-139,endothelial
FLRT2,3.10E-143,-0.304044259,0.097,0.188,9.59E-139,endothelial
PER3,4.93E-143,-0.293450258,0.091,0.178,1.52E-138,endothelial
OLFM1,2.54E-142,0.341280511,0.284,0.212,7.87E-138,endothelial
ZC3H10,3.59E-142,-0.315354753,0.972,0.969,1.11E-137,endothelial
SAMD9L,7.22E-142,0.275962645,0.145,0.069,2.23E-137,endothelial
LRCH3,1.22E-141,0.262336524,0.192,0.156,3.78E-137,endothelial
POSTN,1.65E-141,-0.273201782,0.202,0.146,5.10E-137,endothelial
BCL7Cli1,2.02E-141,0.296075129,0.206,0.164,6.25E-137,endothelial
LINC-MRPL42-8,4.63E-141,0.33712284,0.649,0.649,1.43E-136,endothelial
PTP4A1li3,2.02E-140,-0.436099743,0.645,0.703,6.25E-136,endothelial
RFTN1,2.27E-140,0.283767345,0.15,0.08,7.01E-136,endothelial
ENDOD1,3.84E-139,0.281485876,0.212,0.179,1.19E-134,endothelial
TRAPPC2L,5.20E-139,-0.327337725,0.415,0.537,1.61E-134,endothelial
STOM,5.35E-139,0.250050327,0.183,0.097,1.65E-134,endothelial
CYBA,2.18E-138,-0.526905177,0.248,0.273,6.74E-134,endothelial
PLAAT3,4.03E-138,0.263720185,0.177,0.093,1.25E-133,endothelial
NPM1li8,8.16E-138,-0.301672334,0.619,0.702,2.52E-133,endothelial
ABCG2li1,1.63E-137,0.263547009,0.106,0.047,5.05E-133,endothelial
GDNF,4.99E-137,-0.593431735,0.061,0.135,1.54E-132,endothelial
HECA,5.54E-137,0.321130978,0.204,0.134,1.71E-132,endothelial
HLA-DPA1,5.80E-137,-0.587668643,0.221,0.194,1.79E-132,endothelial
ARHGAP25,9.56E-137,0.275836876,0.139,0.067,2.96E-132,endothelial
HYI,1.05E-136,0.274459455,0.135,0.093,3.23E-132,endothelial
ZBTB10,1.84E-135,0.265331578,0.162,0.123,5.71E-131,endothelial
DCN,3.00E-135,-1.92649977,0.079,0.116,9.27E-131,endothelial
TWF2,1.37E-134,0.2939247,0.281,0.18,4.24E-130,endothelial
SLC15A3,2.40E-134,0.25985376,0.136,0.065,7.42E-130,endothelial
APH1A,1.17E-133,0.251234745,0.157,0.122,3.62E-129,endothelial
HBG,1.75E-133,-3.630623958,0.094,0.18,5.43E-129,endothelial
KIAA1671,3.86E-133,0.26021232,0.123,0.079,1.19E-128,endothelial
REV3L,7.08E-133,0.263659876,0.178,0.145,2.19E-128,endothelial
CRABP1,1.04E-132,-0.360744387,0.109,0.199,3.20E-128,endothelial
CHCHD2,1.92E-132,-0.316530175,0.726,0.78,5.95E-128,endothelial
SEC62li2,2.34E-132,-0.304209337,0.448,0.572,7.25E-128,endothelial
PLA2G7,3.19E-131,-0.601289053,0.04,0.1,9.86E-127,endothelial
NDUFB10,3.34E-131,-0.316052555,0.569,0.665,1.03E-126,endothelial
SLC12A6,4.46E-130,0.255697808,0.121,0.072,1.38E-125,endothelial
SLC20A1,1.55E-129,0.267926117,0.2,0.167,4.79E-125,endothelial
PKIG,5.30E-129,0.273803666,0.129,0.086,1.64E-124,endothelial
PLIN2,5.37E-129,-0.584736274,0.264,0.376,1.66E-124,endothelial
SKIL,5.78E-129,-0.55983986,0.31,0.425,1.79E-124,endothelial
NTHL1,1.18E-128,0.263373518,0.157,0.124,3.64E-124,endothelial
YPEL2,1.33E-128,0.27503964,0.133,0.076,4.13E-124,endothelial
MAP2,7.61E-128,-0.370517369,0.141,0.237,2.35E-123,endothelial
MPDU1,4.68E-127,-0.354733358,0.357,0.474,1.45E-122,endothelial
SSR3,3.56E-125,-0.281297805,0.494,0.61,1.10E-120,endothelial
PIK3R1,6.54E-125,-0.652739868,0.387,0.319,2.02E-120,endothelial
ENAH,5.63E-124,-0.336001034,0.339,0.449,1.74E-119,endothelial
PEBP1,2.08E-123,-0.711883319,0.951,0.95,6.43E-119,endothelial
GM2A,2.81E-123,0.320178974,0.228,0.149,8.68E-119,endothelial
RPS24li11,3.50E-123,-0.282896352,0.858,0.883,1.08E-118,endothelial
ITGA5,1.32E-122,0.285691486,0.139,0.082,4.09E-118,endothelial
SKAP2,6.16E-121,-0.253757022,0.34,0.453,1.91E-116,endothelial
IVNS1ABP,3.17E-120,0.252700788,0.283,0.248,9.81E-116,endothelial
DOCK4,8.91E-120,0.277488121,0.123,0.068,2.76E-115,endothelial
NDEL1,6.09E-117,-0.260798685,0.151,0.241,1.88E-112,endothelial
HLA-DMB,7.72E-117,-0.28367077,0.198,0.162,2.39E-112,endothelial
GRK2,2.09E-116,0.280094132,0.228,0.176,6.46E-112,endothelial
CCNL1,2.41E-116,-0.300688775,0.4,0.515,7.46E-112,endothelial
SHISA5,1.03E-115,-0.277932427,0.396,0.506,3.19E-111,endothelial
NCALD,8.76E-114,-0.274431053,0.176,0.271,2.71E-109,endothelial
SEPTIN9,9.45E-114,0.275804844,0.215,0.145,2.92E-109,endothelial
FOSB,3.66E-113,-0.325617773,0.225,0.327,1.13E-108,endothelial
NET1li1,1.23E-111,0.251906247,0.1,0.047,3.80E-107,endothelial
RPL13,1.32E-111,-0.316720312,0.974,0.967,4.08E-107,endothelial
NFIB-AS-2,2.03E-111,0.292320684,0.131,0.092,6.28E-107,endothelial
TXN,5.60E-111,-0.348829939,0.568,0.663,1.73E-106,endothelial
TAX1BP1li1,1.55E-110,-0.279026964,0.557,0.658,4.79E-106,endothelial
GADD45A,4.31E-110,-0.452184244,0.302,0.409,1.33E-105,endothelial
CST3,1.58E-109,-0.360178489,0.058,0.12,4.87E-105,endothelial
KCTD10,2.03E-109,0.255891994,0.126,0.075,6.29E-105,endothelial
AP1S2,2.92E-109,0.305764258,0.24,0.158,9.02E-105,endothelial
LIRE1li25,6.87E-108,0.290556809,0.182,0.161,2.12E-103,endothelial
SHROOM2,9.58E-108,0.268937426,0.128,0.077,2.96E-103,endothelial
FOSL2,1.12E-107,-0.429636742,0.501,0.601,3.46E-103,endothelial
GPCPD1,9.26E-107,-0.258939661,0.141,0.224,2.87E-102,endothelial
PKN1,2.06E-106,0.263656535,0.258,0.212,6.39E-102,endothelial
ATF2,6.07E-106,-0.277663816,0.57,0.66,1.88E-101,endothelial
LYL1,6.91E-106,0.250100776,0.125,0.067,2.14E-101,endothelial
SAMD9,8.91E-106,0.280451657,0.149,0.087,2.76E-101,endothelial
BIRC2,1.53E-103,-0.574744715,0.34,0.443,4.72E-99,endothelial
KIF20B,3.19E-103,-0.252073674,0.052,0.111,9.88E-99,endothelial
LINC-PHF14-1,3.21E-102,-0.261080988,0.372,0.478,9.94E-98,endothelial
MYLIP,5.17E-102,0.253679789,0.172,0.101,1.60E-97,endothelial
USP13,2.18E-99,-0.266381755,0.563,0.654,6.75E-95,endothelial
PLSCR1,5.82E-98,0.270737629,0.228,0.174,1.80E-93,endothelial
PARK7li1,4.65E-97,-0.250031913,0.462,0.566,1.44E-92,endothelial
MBNL1,1.48E-96,-0.261893611,0.517,0.621,4.57E-92,endothelial
FAM126A,1.60E-96,-0.437498968,0.13,0.202,4.95E-92,endothelial
HMOX1,9.17E-96,-0.798421586,0.156,0.186,2.84E-91,endothelial
S100A12,1.19E-95,-2.042083832,0.056,0.114,3.69E-91,endothelial
RRBP1,9.51E-94,-0.265326411,0.432,0.535,2.94E-89,endothelial
TRIB1,9.95E-94,-0.361158181,0.066,0.124,3.08E-89,endothelial
SEPTIN11,1.69E-93,0.252583766,0.264,0.218,5.22E-89,endothelial
IDS,9.38E-93,-0.260414768,0.438,0.539,2.90E-88,endothelial
ACSL4,5.02E-92,-0.423977001,0.394,0.496,1.55E-87,endothelial
SLC2A3,6.01E-91,-0.400426164,0.062,0.107,1.86E-86,endothelial
RHOG,8.47E-91,0.266201115,0.227,0.153,2.62E-86,endothelial
RPS7li1,2.78E-88,-0.265236841,0.955,0.949,8.60E-84,endothelial
LINC-SRRM2-2,9.76E-87,-0.286139677,0.203,0.286,3.02E-82,endothelial
PLD3,6.27E-85,-0.337118954,0.216,0.3,1.94E-80,endothelial
HLA-DRB5li1,1.47E-84,-0.365376005,0.176,0.137,4.55E-80,endothelial
S100A9,4.72E-84,-2.226542582,0.062,0.113,1.46E-79,endothelial
KLHL5,4.49E-83,-0.270314243,0.079,0.141,1.39E-78,endothelial
LIN1li49,6.82E-82,0.307102763,0.154,0.116,2.11E-77,endothelial
ALCAM,7.52E-81,-0.283030983,0.06,0.113,2.33E-76,endothelial
ARL4A,1.21E-80,-0.303139043,0.182,0.262,3.76E-76,endothelial
FETUB,5.65E-80,-0.669991836,0.256,0.223,1.75E-75,endothelial
ACTG1,1.41E-78,-0.311168749,0.777,0.81,4.36E-74,endothelial
GSTP1,2.69E-75,-0.252861678,0.639,0.661,8.33E-71,endothelial
PLBD1,2.33E-74,-0.291643451,0.072,0.127,7.19E-70,endothelial
LMO7,1.04E-72,-0.275885372,0.212,0.291,3.21E-68,endothelial
LRMDA,2.89E-71,-0.345584425,0.087,0.143,8.95E-67,endothelial
RASD1,3.23E-69,-0.254135381,0.087,0.144,1.00E-64,endothelial
CHGB,1.07E-61,-2.850880626,0.28,0.354,3.29E-57,endothelial
SERPINB1,9.47E-61,-0.383587456,0.068,0.116,2.93E-56,endothelial
RPL21li155,1.38E-59,-0.369475425,0.26,0.336,4.26E-55,endothelial
JUN,5.07E-54,-0.381515057,0.373,0.448,1.57E-49,endothelial
ARAP2,7.56E-54,-0.540966792,0.235,0.276,2.34E-49,endothelial
DUSP2,2.87E-52,-0.347417682,0.101,0.125,8.89E-48,endothelial
PRKAA1li1,3.64E-47,-0.264970337,0.653,0.651,1.12E-42,endothelial
HLA-DMA,4.18E-47,-0.41054377,0.159,0.201,1.29E-42,endothelial
TRIM69,4.28E-46,-0.268771664,0.086,0.126,1.32E-41,endothelial
CLU,1.28E-44,-0.607600228,0.489,0.497,3.95E-40,endothelial
FTLli2,9.71E-43,-0.520641275,0.965,0.96,3.00E-38,endothelial
PIM1,2.22E-37,-0.261938264,0.096,0.127,6.88E-33,endothelial
IGLL5liN,2.84E-37,-3.40966306,0.424,0.362,8.78E-33,endothelial
MGST1li2,1.60E-36,-0.284692981,0.171,0.222,4.95E-32,endothelial
LRRC58,1.25E-34,-0.556186544,0.582,0.616,3.87E-30,endothelial
GPX3,3.34E-33,-0.58499497,0.135,0.152,1.03E-28,endothelial
ZFP36L2,3.54E-31,-0.505865405,0.607,0.567,1.10E-26,endothelial
RAP2A,7.04E-28,-0.257408377,0.123,0.148,2.18E-23,endothelial
L1RE1li225,7.05E-28,-0.25851273,0.28,0.256,2.18E-23,endothelial
HBQ1,7.10E-21,-3.438728876,0.234,0.255,2.20E-16,endothelial
CSTBli1,7.77E-18,-0.296884876,0.423,0.461,2.40E-13,endothelial
NOL12li1,1.99E-17,-0.320184991,0.112,0.138,6.15E-13,endothelial
AKR1B1li1,8.95E-13,-0.485176255,0.761,0.754,2.77E-08,endothelial
KLF6,1.03E-12,-0.303781872,0.452,0.451,3.17E-08,endothelial
IGKV1-39,1.67E-08,-3.059129648,0.179,0.167,0.000516321,endothelial
LGMN,2.12E-07,-0.328867221,0.288,0.313,0.006554735,endothelial
HSPD1,0,2.087171779,0.955,0.825,0,cortex-stromal
HSPE1,0,2.015833915,0.958,0.798,0,cortex-stromal
ACADM,0,1.972797021,0.864,0.529,0,cortex-stromal
PPP1R1A,0,1.847112159,0.656,0.108,0,cortex-stromal
CDH3,0,1.816588609,0.706,0.136,0,cortex-stromal
FDX1li1,0,1.809021714,0.979,0.866,0,cortex-stromal
CALN1,0,1.737480792,0.715,0.167,0,cortex-stromal
PSD3,0,1.703117731,0.793,0.344,0,cortex-stromal
NCAM1,0,1.693267573,0.805,0.344,0,cortex-stromal
GPAM,0,1.674155474,0.777,0.343,0,cortex-stromal
VSNL1,0,1.666455226,0.695,0.138,0,cortex-stromal
GLRX5,0,1.655185872,0.838,0.44,0,cortex-stromal
DACH1,0,1.636329651,0.636,0.139,0,cortex-stromal
RIMS2,0,1.609009314,0.678,0.143,0,cortex-stromal
CA3,0,1.590648014,0.578,0.088,0,cortex-stromal
SORD,0,1.576755981,0.657,0.171,0,cortex-stromal
SLC12A2,0,1.546917172,0.577,0.111,0,cortex-stromal
TBX3,0,1.541334018,0.815,0.404,0,cortex-stromal
SYT1,0,1.463558854,0.553,0.111,0,cortex-stromal
SLC23A2,0,1.459295345,0.769,0.3,0,cortex-stromal
MGARP,0,1.408856837,0.709,0.245,0,cortex-stromal
MDH1li1,0,1.408448304,0.783,0.4,0,cortex-stromal
FAM92A,0,1.404239208,0.675,0.195,0,cortex-stromal
COX6A2,0,1.381231204,0.557,0.087,0,cortex-stromal
RHBDD2,0,1.373706332,0.761,0.393,0,cortex-stromal
KCNK3,0,1.368035177,0.707,0.226,0,cortex-stromal
MOB4,0,1.359258554,0.788,0.396,0,cortex-stromal
CYP11B2,0,1.353533539,0.985,0.904,0,cortex-stromal
MLEC,0,1.341954483,0.727,0.304,0,cortex-stromal
HEBP2,0,1.339389064,0.69,0.227,0,cortex-stromal
GSTK1,0,1.337184901,0.728,0.314,0,cortex-stromal
MINDY4B,0,1.319060964,0.518,0.048,0,cortex-stromal
PRDX1li2,0,1.311425295,0.888,0.713,0,cortex-stromal
ME1,0,1.308195291,0.708,0.24,0,cortex-stromal
CAMKV,0,1.275508982,0.613,0.103,0,cortex-stromal
HOXA10,0,1.272297517,0.686,0.223,0,cortex-stromal
TCEAL9,0,1.271882883,0.665,0.188,0,cortex-stromal
SOD1,0,1.270144724,0.872,0.607,0,cortex-stromal
MYOM1,0,1.255005163,0.647,0.182,0,cortex-stromal
PLCL1,0,1.254872778,0.559,0.168,0,cortex-stromal
MPC2,0,1.253438928,0.84,0.575,0,cortex-stromal
DST,0,1.239972059,0.727,0.328,0,cortex-stromal
FDXR,0,1.238941647,0.898,0.58,0,cortex-stromal
PPM1H,0,1.231353494,0.607,0.149,0,cortex-stromal
NDUFS4,0,1.228263063,0.81,0.484,0,cortex-stromal
GHR,0,1.214720172,0.613,0.173,0,cortex-stromal
AKR1B10,0,1.213237553,0.595,0.151,0,cortex-stromal
RALGPS2,0,1.202029172,0.709,0.291,0,cortex-stromal
NDUFA2,0,1.193955574,0.833,0.556,0,cortex-stromal
UQCR10,0,1.189114174,0.854,0.6,0,cortex-stromal
CHCHD10,0,1.175948866,0.922,0.655,0,cortex-stromal
TTPA,0,1.163514781,0.558,0.106,0,cortex-stromal
TCAF1,0,1.161375644,0.67,0.252,0,cortex-stromal
LMO7,0,1.159518828,0.597,0.157,0,cortex-stromal
H2BC21,0,1.153943564,0.782,0.415,0,cortex-stromal
KCNK2,0,1.151137344,0.584,0.122,0,cortex-stromal
SRPK2,0,1.151022311,0.701,0.315,0,cortex-stromal
RGS22,0,1.143189923,0.894,0.697,0,cortex-stromal
NR5A1,0,1.137764546,0.684,0.241,0,cortex-stromal
PRDX2,0,1.127357478,0.747,0.326,0,cortex-stromal
LSP1,0,1.121733511,0.77,0.428,0,cortex-stromal
KIF5C,0,1.118986145,0.551,0.079,0,cortex-stromal
ATP10A,0,1.11691944,0.575,0.111,0,cortex-stromal
HMGCR,0,1.116651401,0.82,0.499,0,cortex-stromal
GPD1,0,1.107867153,0.698,0.345,0,cortex-stromal
CHURC1,0,1.106809299,0.685,0.31,0,cortex-stromal
TSPAN12,0,1.098895684,0.651,0.216,0,cortex-stromal
CACNA1C,0,1.088651163,0.56,0.135,0,cortex-stromal
CERS6,0,1.046303368,0.683,0.307,0,cortex-stromal
PRDX6,0,1.043120207,0.705,0.396,0,cortex-stromal
RBP4,0,1.038656744,0.77,0.315,0,cortex-stromal
SMARCA2,0,1.02430765,0.763,0.487,0,cortex-stromal
SMARCD1,0,1.023593302,0.488,0.07,0,cortex-stromal
IDI1li1,0,1.021898644,0.759,0.417,0,cortex-stromal
ALAS1,0,1.020494756,0.766,0.398,0,cortex-stromal
L1RE1li120,0,1.016482229,0.515,0.132,0,cortex-stromal
PCBD1,0,1.016317381,0.585,0.153,0,cortex-stromal
LDLR,0,1.010676447,0.72,0.301,0,cortex-stromal
ATP5F1Ali2,0,1.008844988,0.809,0.593,0,cortex-stromal
SLC9A8,0,1.006246887,0.501,0.132,0,cortex-stromal
RGS7,0,1.000272303,0.484,0.084,0,cortex-stromal
MTFR1li1,0,0.993714914,0.669,0.255,0,cortex-stromal
GSKIP,0,0.987659354,0.575,0.17,0,cortex-stromal
UGP2,0,0.980676054,0.57,0.211,0,cortex-stromal
PROX1,0,0.980048501,0.508,0.095,0,cortex-stromal
PRPSAP1,0,0.977923724,0.645,0.253,0,cortex-stromal
PGK1,0,0.971393748,0.642,0.287,0,cortex-stromal
CIT,0,0.969934509,0.491,0.086,0,cortex-stromal
SORBS2,0,0.964339435,0.594,0.177,0,cortex-stromal
RB1,0,0.961041687,0.641,0.283,0,cortex-stromal
POPDC2,0,0.96001491,0.657,0.322,0,cortex-stromal
VPS51,0,0.959985923,0.696,0.347,0,cortex-stromal
PPP1R12B,0,0.946499212,0.54,0.144,0,cortex-stromal
BEX4li1,0,0.946293908,0.597,0.187,0,cortex-stromal
ZNF770,0,0.945540491,0.453,0.078,0,cortex-stromal
LONP1li1,0,0.945255576,0.649,0.247,0,cortex-stromal
DAB2,0,0.941635113,0.543,0.156,0,cortex-stromal
CYP51A1,0,0.940941428,0.689,0.306,0,cortex-stromal
KCNE4,0,0.934152838,0.42,0.055,0,cortex-stromal
MSI2,0,0.932314376,0.637,0.272,0,cortex-stromal
TMEM53,0,0.916257795,0.498,0.119,0,cortex-stromal
MC2Rli1,0,0.911977943,0.564,0.146,0,cortex-stromal
RORB,0,0.901043411,0.435,0.069,0,cortex-stromal
RPS8li9,0,0.892161084,0.983,0.965,0,cortex-stromal
MID1IP1,0,0.890656738,0.374,0.085,0,cortex-stromal
MSMO1li1,0,0.883076658,0.637,0.291,0,cortex-stromal
SMARCAL1,0,0.88303924,0.949,0.89,0,cortex-stromal
ENAH,0,0.877104181,0.686,0.326,0,cortex-stromal
RNASEH2C,0,0.875569457,0.652,0.313,0,cortex-stromal
ABHD3,0,0.866576511,0.568,0.211,0,cortex-stromal
ISCU,0,0.866092274,0.802,0.578,0,cortex-stromal
SELENBP1,0,0.860426228,0.51,0.135,0,cortex-stromal
NPB,0,0.853273453,0.739,0.443,0,cortex-stromal
CCND1,0,0.852329087,0.767,0.409,0,cortex-stromal
COX5B,0,0.849461105,0.801,0.579,0,cortex-stromal
IFI27L1li1,0,0.847994828,0.528,0.193,0,cortex-stromal
PITRM1,0,0.837714907,0.618,0.218,0,cortex-stromal
MPP7,0,0.836808576,0.478,0.103,0,cortex-stromal
ITGA6,0,0.835868413,0.666,0.325,0,cortex-stromal
NDUFA11,0,0.824762566,0.78,0.548,0,cortex-stromal
HLF,0,0.822771069,0.44,0.074,0,cortex-stromal
ETV1,0,0.820263024,0.478,0.122,0,cortex-stromal
AMOT,0,0.819669202,0.437,0.094,0,cortex-stromal
NDFIP1,0,0.817356906,0.8,0.588,0,cortex-stromal
CPEB4,0,0.817263854,0.677,0.418,0,cortex-stromal
LINC-DERL1-3,0,0.81644236,0.424,0.05,0,cortex-stromal
SOAT1,0,0.814296773,0.729,0.353,0,cortex-stromal
CACNA1D,0,0.81428195,0.517,0.123,0,cortex-stromal
RPL35li9,0,0.810396888,0.977,0.952,0,cortex-stromal
GSTP1,0,0.810257216,0.816,0.601,0,cortex-stromal
PLXDC2,0,0.809880736,0.669,0.284,0,cortex-stromal
PRDX3,0,0.80985719,0.727,0.381,0,cortex-stromal
TPI1li1,0,0.808349692,0.762,0.506,0,cortex-stromal
APLP2,0,0.807730161,0.661,0.353,0,cortex-stromal
ARL6IP1li1,0,0.80770971,0.864,0.676,0,cortex-stromal
HEYL,0,0.805543161,0.47,0.108,0,cortex-stromal
B4GALT5,0,0.805475893,0.537,0.208,0,cortex-stromal
PPP1R9A,0,0.805384125,0.538,0.161,0,cortex-stromal
KCNF1,0,0.802481176,0.376,0.03,0,cortex-stromal
NAPG,0,0.797600705,0.483,0.157,0,cortex-stromal
RPS3Ali40,0,0.795329074,0.939,0.861,0,cortex-stromal
NCALD,0,0.791764021,0.518,0.151,0,cortex-stromal
VEGFA,0,0.79092878,0.641,0.279,0,cortex-stromal
ODC1,0,0.790099586,0.685,0.377,0,cortex-stromal
NDUFB4,0,0.781542285,0.656,0.376,0,cortex-stromal
RPL7Ali3,0,0.781392662,0.971,0.949,0,cortex-stromal
PNLIPRP2,0,0.780420022,0.374,0.03,0,cortex-stromal
FSTL1,0,0.780157302,0.57,0.205,0,cortex-stromal
ZNF462li1,0,0.777743113,0.716,0.389,0,cortex-stromal
NACAli3,0,0.773282143,0.956,0.912,0,cortex-stromal
FBXL17,0,0.770696517,0.533,0.181,0,cortex-stromal
ETV4,0,0.770237298,0.353,0.044,0,cortex-stromal
TAX1BP1li1,0,0.768577971,0.769,0.58,0,cortex-stromal
GHITM,0,0.767511059,0.704,0.419,0,cortex-stromal
TXN2,0,0.767108436,0.673,0.359,0,cortex-stromal
ANTKMT,0,0.766427731,0.605,0.259,0,cortex-stromal
RBFOX1,0,0.766241491,0.3,0.029,0,cortex-stromal
ATP2A2,0,0.765046671,0.625,0.328,0,cortex-stromal
PDGFD,0,0.763004241,0.564,0.199,0,cortex-stromal
RPL13Ali3,0,0.762493715,0.749,0.545,0,cortex-stromal
GNAS,0,0.755749145,0.89,0.813,0,cortex-stromal
COX7Bli1,0,0.75359198,0.744,0.487,0,cortex-stromal
LY6E,0,0.753040554,0.481,0.109,0,cortex-stromal
PABPC1,0,0.752307198,0.841,0.708,0,cortex-stromal
TOB1,0,0.752290086,0.61,0.297,0,cortex-stromal
AGTR1,0,0.750989425,0.386,0.052,0,cortex-stromal
PWP1,0,0.748663544,0.573,0.237,0,cortex-stromal
ZDHHC9,0,0.747383975,0.482,0.139,0,cortex-stromal
UGCG,0,0.747004532,0.568,0.255,0,cortex-stromal
PRKAA1li1,0,0.746151988,0.732,0.625,0,cortex-stromal
HOXA7,0,0.744380174,0.631,0.286,0,cortex-stromal
CD151,0,0.742460763,0.667,0.368,0,cortex-stromal
UQCC2,0,0.738248027,0.619,0.279,0,cortex-stromal
RBP1,0,0.736115228,0.421,0.124,0,cortex-stromal
UQCRFS1,0,0.732745113,0.702,0.406,0,cortex-stromal
MRAS,0,0.73224764,0.485,0.137,0,cortex-stromal
NT5C1A,0,0.73108748,0.382,0.045,0,cortex-stromal
CENPX,0,0.728636225,0.732,0.489,0,cortex-stromal
NDUFAB1li1,0,0.727434685,0.725,0.459,0,cortex-stromal
HSD3Bli1,0,0.72487573,0.595,0.267,0,cortex-stromal
